CustomerKey,Recency,Frequency,Monetary,R,F,M,RFM_Score,segment,Response
15712,134,3,2731.5425,2,2,3,223,Potential Loyal Customers,1
15713,12,4,99.960000000000008,1,2,2,122,Almost Lost Customers,1
15714,194,2,7.2800000000000002,2,1,1,211,New Customers,1
15715,323,5,6090.5900000000001,3,3,3,333,Best Customers,1
15716,242,3,69.969999999999999,3,2,1,321,New Customers,1
15717,157,4,1879.0681999999999,2,2,2,222,Potential Loyal Customers,1
15718,166,1,4.9900000000000002,2,1,1,211,New Customers,1
15719,184,3,37.270000000000003,2,2,1,221,New Customers,1
15720,239,8,5251.7096000000001,3,3,3,333,Best Customers,1
15721,208,3,4828.1099999999997,2,2,3,223,Potential Loyal Customers,1
15722,252,3,1760.47,3,2,2,322,Potential Loyal Customers,1
15723,8,4,347.93000000000001,1,2,2,122,Almost Lost Customers,1
15724,86,5,81.25,1,3,2,132,Almost Lost Customers,1
15725,169,3,186.28,2,2,2,222,Potential Loyal Customers,1
15726,102,9,7017.4396000000006,1,3,3,133,Almost Lost Customers,1
15727,393,4,2433.04,3,2,3,323,Potential Loyal Customers,1
15728,149,3,61.960000000000008,2,2,1,221,New Customers,1
15729,186,2,36.590000000000003,2,1,1,211,New Customers,1
15730,181,3,51.960000000000001,2,2,1,221,New Customers,1
15731,33,3,63.969999999999999,1,2,1,121,Lost Customers,1
15732,228,2,31.969999999999999,2,1,1,211,New Customers,1
15733,235,2,23.779999999999998,3,1,1,311,New Customers,1
15734,248,4,4810.3099999999995,3,2,3,323,Potential Loyal Customers,1
15735,283,2,71.969999999999999,3,1,1,311,New Customers,1
15736,116,2,4698.7600000000002,2,1,3,213,New Customers,1
15737,187,3,63.969999999999999,2,2,1,221,New Customers,1
15738,70,2,2701.4274999999998,1,1,3,113,Lost Customers,1
15739,157,1,4.9900000000000002,2,1,1,211,New Customers,1
15740,154,4,685.47000000000003,2,2,2,222,Potential Loyal Customers,1
15741,115,1,4.9900000000000002,2,1,1,211,New Customers,1
15742,198,2,44.980000000000004,2,1,1,211,New Customers,1
15743,227,3,48.970000000000006,2,2,1,221,New Customers,1
15744,64,4,562.96000000000004,1,2,2,122,Almost Lost Customers,1
15745,299,1,4.9900000000000002,3,1,1,311,New Customers,1
15746,278,5,133.96000000000001,3,3,2,332,Potential Loyal Customers,1
15747,245,4,2735.5324999999998,3,2,3,323,Potential Loyal Customers,1
15748,120,4,4447.1481999999996,2,2,3,223,Potential Loyal Customers,1
15749,76,6,6500.2199999999993,1,3,3,133,Almost Lost Customers,1
15750,151,5,4482.1382000000003,2,3,3,233,Potential Loyal Customers,1
15751,335,4,3861.3896,3,2,3,323,Potential Loyal Customers,1
15752,231,4,3008.0225,3,2,3,323,Potential Loyal Customers,1
15753,339,3,2398.0500000000002,3,2,3,323,Potential Loyal Customers,1
15754,67,2,548.98000000000002,1,1,2,112,Lost Customers,1
15755,87,2,25.479999999999997,1,1,1,111,Lost Customers,1
15756,42,3,86.960000000000008,1,2,2,122,Almost Lost Customers,1
15757,26,1,4.9900000000000002,1,1,1,111,Lost Customers,1
15758,14,4,77.27000000000001,1,2,2,122,Almost Lost Customers,1
15759,345,4,578.46000000000004,3,2,2,322,Potential Loyal Customers,1
15760,333,5,3282.8099999999999,3,3,3,333,Best Customers,1
15761,109,5,241.75999999999999,2,3,2,232,Loyal Customers,1
15762,65,2,58.980000000000004,1,1,1,111,Lost Customers,1
15763,39,1,539.99000000000001,1,1,2,112,Lost Customers,1
15764,100,3,2624.0781999999999,1,2,3,123,Almost Lost Customers,1
15765,259,1,28.989999999999998,3,1,1,311,New Customers,1
15766,267,1,69.989999999999995,3,1,1,311,New Customers,1
15767,304,4,82.260000000000005,3,2,2,322,Potential Loyal Customers,1
15768,230,1,29.989999999999998,2,1,1,211,New Customers,1
15769,186,5,3359.8974999999996,2,3,3,233,Potential Loyal Customers,1
15770,167,5,2744.5225,2,3,3,233,Potential Loyal Customers,1
15771,213,4,2997.3199999999997,2,2,3,223,Potential Loyal Customers,1
15772,18,3,81.460000000000008,1,2,2,122,Almost Lost Customers,1
15773,202,3,5838.0500000000002,2,2,3,223,Potential Loyal Customers,1
15774,244,2,1735.98,3,1,2,312,New Customers,1
15775,73,3,94.969999999999999,1,2,2,122,Almost Lost Customers,1
15776,230,2,2475.9499999999998,2,1,3,213,New Customers,1
15777,360,4,114.46000000000001,3,2,2,322,Potential Loyal Customers,1
15778,711,1,2049.0981999999999,3,1,2,312,New Customers,1
15779,304,2,548.98000000000002,3,1,2,312,New Customers,1
15780,197,3,564.25999999999999,2,2,2,222,Potential Loyal Customers,1
15781,81,3,60.470000000000006,1,2,1,121,Lost Customers,1
15782,179,3,74.980000000000004,2,2,2,222,Potential Loyal Customers,1
15783,206,3,68.969999999999999,2,2,1,221,New Customers,1
15784,326,2,1155.48,3,1,2,312,New Customers,1
15785,7,4,48.960000000000001,1,2,1,121,Lost Customers,1
15786,204,4,617.47000000000003,2,2,2,222,Potential Loyal Customers,1
15787,91,2,38.980000000000004,1,1,1,111,Lost Customers,1
15788,163,3,63.469999999999999,2,2,1,221,New Customers,1
15789,23,4,86.760000000000005,1,2,2,122,Almost Lost Customers,1
15790,232,3,579.97000000000003,3,2,2,322,Potential Loyal Customers,1
15791,95,3,5900.5500000000002,1,2,3,123,Almost Lost Customers,1
15792,12,2,78.97999999999999,1,1,2,112,Lost Customers,1
15793,175,3,69.969999999999999,2,2,1,221,New Customers,1
15794,185,1,2443.3499999999999,2,1,3,213,New Customers,1
15795,28,6,143.94999999999999,1,3,2,132,Almost Lost Customers,1
15796,168,3,1785.97,2,2,2,222,Potential Loyal Customers,1
15797,230,5,8169.0299999999997,2,3,3,233,Potential Loyal Customers,1
15798,325,4,96.920000000000002,3,2,2,322,Potential Loyal Customers,1
15799,213,6,142.95000000000002,2,3,2,232,Loyal Customers,1
15800,153,2,36.590000000000003,2,1,1,211,New Customers,1
15801,120,2,777.34000000000003,2,1,2,212,New Customers,1
15802,254,3,2751.4175,3,2,3,323,Potential Loyal Customers,1
15803,210,2,4698.7600000000002,2,1,3,213,New Customers,1
15804,52,2,13.98,1,1,1,111,Lost Customers,1
15805,251,3,756.33000000000004,3,2,2,322,Potential Loyal Customers,1
15806,250,3,60.470000000000006,3,2,1,321,New Customers,1
15807,47,3,583.97000000000003,1,2,2,122,Almost Lost Customers,1
15808,276,2,14.98,3,1,1,311,New Customers,1
15809,0,11,200.20000000000002,1,3,2,132,Almost Lost Customers,1
15810,277,5,147.94999999999999,3,3,2,332,Potential Loyal Customers,1
15811,161,3,4802.1099999999997,2,2,3,223,Potential Loyal Customers,1
15812,284,4,4921.5900000000001,3,2,3,323,Potential Loyal Customers,1
15813,176,2,39.980000000000004,2,1,1,211,New Customers,1
15814,255,3,5314.25,3,2,3,323,Potential Loyal Customers,1
15815,347,3,36.960000000000001,3,2,1,321,New Customers,1
15816,212,6,110.94,2,3,2,232,Loyal Customers,1
15817,158,5,8169.0299999999997,2,3,3,233,Potential Loyal Customers,1
15818,179,4,5739.4974999999995,2,2,3,223,Potential Loyal Customers,1
15819,51,4,47.960000000000001,1,2,1,121,Lost Customers,1
15820,47,2,34.979999999999997,1,1,1,111,Lost Customers,1
15821,90,6,123.24000000000001,1,3,2,132,Almost Lost Customers,1
15822,309,2,32.280000000000001,3,1,1,311,New Customers,1
15823,264,4,3926.5324999999998,3,2,3,323,Potential Loyal Customers,1
15824,217,8,225.42000000000002,2,3,2,232,Loyal Customers,1
15825,238,5,6089.5900000000001,3,3,3,333,Best Customers,1
15826,106,3,3112.9699999999993,1,2,3,123,Almost Lost Customers,1
15827,82,4,3335.4074999999998,1,2,3,123,Almost Lost Customers,1
15828,27,5,126.94000000000001,1,3,2,132,Almost Lost Customers,1
15829,21,3,27.77,1,2,1,121,Lost Customers,1
15830,100,1,539.99000000000001,1,1,2,112,Lost Customers,1
15831,131,1,69.989999999999995,2,1,1,211,New Customers,1
15832,184,5,613.45000000000005,2,3,2,232,Loyal Customers,1
15833,116,4,1932.46,2,2,2,222,Potential Loyal Customers,1
15834,151,2,119.97999999999999,2,1,2,212,New Customers,1
15835,132,2,59.980000000000004,2,1,1,211,New Customers,1
15836,322,4,2466.3199999999997,3,2,3,323,Potential Loyal Customers,1
15837,109,2,119.97999999999999,2,1,2,212,New Customers,1
15838,178,3,36.269999999999996,2,2,1,221,New Customers,1
15839,147,3,3262.8299999999999,2,2,3,223,Potential Loyal Customers,1
15840,184,4,902.46000000000004,2,2,2,222,Potential Loyal Customers,1
15841,138,3,36.269999999999996,2,2,1,221,New Customers,1
15842,333,2,2419.0599999999999,3,1,3,313,Big Spenders,0
15843,279,4,48.960000000000001,3,2,1,321,New Customers,1
15844,47,2,54.980000000000004,1,1,1,111,Lost Customers,1
15845,358,3,69.969999999999999,3,2,1,321,New Customers,1
15846,119,3,74.980000000000004,2,2,2,222,Potential Loyal Customers,1
15847,54,4,4684.3924999999999,1,2,3,123,Almost Lost Customers,1
15848,319,3,68.969999999999999,3,2,1,321,New Customers,1
15849,170,3,553.97000000000003,2,2,2,222,Potential Loyal Customers,1
15850,162,3,801.76999999999998,2,2,2,222,Potential Loyal Customers,1
15851,251,2,119.97999999999999,3,1,2,312,New Customers,1
15852,227,5,133.75,2,3,2,232,Loyal Customers,1
15853,120,5,51.25,2,3,1,231,Small Spenders,1
15854,205,1,9.9900000000000002,2,1,1,211,New Customers,1
15855,357,3,68.969999999999999,3,2,1,321,New Customers,1
15856,166,3,69.969999999999999,2,2,1,221,New Customers,1
15857,56,3,5895.2399999999998,1,2,3,123,Almost Lost Customers,1
15858,297,1,1120.49,3,1,2,312,New Customers,1
15859,64,2,1249.8399999999999,1,1,2,112,Lost Customers,1
15860,31,2,23.779999999999998,1,1,1,111,Lost Customers,1
15861,134,3,4649.8299999999999,2,2,3,223,Potential Loyal Customers,1
15862,332,4,4399.1000000000004,3,2,3,323,Potential Loyal Customers,1
15863,167,3,4484.4796000000006,2,2,3,223,Potential Loyal Customers,1
15864,84,4,1564.6975,1,2,2,122,Almost Lost Customers,1
15865,265,1,69.989999999999995,3,1,1,311,New Customers,1
15866,152,5,3803.5581999999999,2,3,3,233,Potential Loyal Customers,1
15867,20,2,38.980000000000004,1,1,1,111,Lost Customers,1
15868,89,4,2966.0324999999998,1,2,3,123,Almost Lost Customers,1
15869,189,4,571.72000000000003,2,2,2,222,Potential Loyal Customers,1
15870,144,3,60.470000000000006,2,2,1,221,New Customers,1
15871,237,5,6067.1999999999998,3,3,3,333,Best Customers,1
15872,39,2,34.979999999999997,1,1,1,111,Lost Customers,1
15873,213,3,6056.6099999999997,2,2,3,223,Potential Loyal Customers,1
15874,112,4,2514.9299999999998,2,2,3,223,Potential Loyal Customers,1
15875,176,2,123.97999999999999,2,1,2,212,New Customers,1
15876,139,2,4144.3400000000001,2,1,3,213,New Customers,1
15877,45,4,98.960000000000008,1,2,2,122,Almost Lost Customers,1
15878,100,3,1938.47,1,2,2,122,Almost Lost Customers,1
15879,295,3,64.469999999999999,3,2,1,321,New Customers,1
15880,256,3,31.27,3,2,1,321,New Customers,1
15881,319,5,3400.0225,3,3,3,333,Best Customers,1
15882,89,2,152.59999999999999,1,1,2,112,Lost Customers,1
15883,144,2,38.980000000000004,2,1,1,211,New Customers,1
15884,300,2,11.940000000000001,3,1,1,311,New Customers,1
15885,92,1,4.9900000000000002,1,1,1,111,Lost Customers,1
15886,85,3,1179.47,1,2,2,122,Almost Lost Customers,1
15887,109,5,131.25999999999999,2,3,2,232,Loyal Customers,1
15888,203,2,123.97999999999999,2,1,2,212,New Customers,1
15889,34,2,574.98000000000002,1,1,2,112,Lost Customers,1
15890,225,2,75.969999999999999,2,1,2,212,New Customers,1
15891,348,4,5919.7299999999996,3,2,3,323,Potential Loyal Customers,1
15892,244,4,73.960000000000008,3,2,2,322,Potential Loyal Customers,1
15893,35,3,58.469999999999999,1,2,1,121,Lost Customers,1
15894,148,2,14.98,2,1,1,211,New Customers,1
15895,77,3,2341.4599999999996,1,2,3,123,Almost Lost Customers,1
15896,328,3,37.269999999999996,3,2,1,321,New Customers,1
15897,304,3,64.969999999999999,3,2,1,321,New Customers,1
15898,59,3,1587.47,1,2,2,122,Almost Lost Customers,1
15899,37,7,5024.79,1,3,3,133,Almost Lost Customers,1
15900,55,2,78.97999999999999,1,1,2,112,Lost Customers,1
15901,143,3,1957.47,2,2,2,222,Potential Loyal Customers,1
15902,239,4,1169.46,3,2,2,322,Potential Loyal Customers,1
15903,788,1,3399.9899999999998,3,1,3,313,Big Spenders,0
15904,207,3,1164.47,2,2,2,222,Potential Loyal Customers,1
15905,145,4,600.46000000000004,2,2,2,222,Potential Loyal Customers,1
15906,73,3,2633.3896,1,2,3,123,Almost Lost Customers,1
15907,242,3,67.969999999999999,3,2,1,321,New Customers,1
15908,89,2,6.2800000000000002,1,1,1,111,Lost Customers,1
15909,381,2,2349.9799999999996,3,1,3,313,Big Spenders,0
15910,103,3,1728.27,1,2,2,122,Almost Lost Customers,1
15911,79,1,28.989999999999998,1,1,1,111,Lost Customers,1
15912,1,11,292.69999999999999,1,3,2,132,Almost Lost Customers,1
15913,151,2,6.2800000000000002,2,1,1,211,New Customers,1
15914,368,2,2419.0599999999999,3,1,3,313,Big Spenders,0
15915,706,1,2181.5625,3,1,3,313,Big Spenders,0
15916,45,2,2316.9699999999998,1,1,3,113,Lost Customers,1
15917,170,1,4.9900000000000002,2,1,1,211,New Customers,1
15918,84,3,2326.9599999999996,1,2,3,123,Almost Lost Customers,1
15919,111,8,6679.6999999999998,2,3,3,233,Potential Loyal Customers,1
15920,118,2,39.980000000000004,2,1,1,211,New Customers,1
15921,205,3,38.880000000000003,2,2,1,221,New Customers,1
15922,115,2,13.98,2,1,1,211,New Customers,1
15923,80,1,21.98,1,1,1,111,Lost Customers,1
15924,57,5,178.44999999999999,1,3,2,132,Almost Lost Customers,1
15925,299,1,4.9900000000000002,3,1,1,311,New Customers,1
15926,57,4,3971.5324999999998,1,2,3,123,Almost Lost Customers,1
15927,384,1,2294.9899999999998,3,1,3,313,Big Spenders,0
15928,269,1,35,3,1,1,311,New Customers,1
15929,41,3,2351.9599999999996,1,2,3,123,Almost Lost Customers,1
15930,374,2,3882.5524999999998,3,1,3,313,Big Spenders,0
15931,162,8,5694.2096000000001,2,3,3,233,Potential Loyal Customers,1
15932,35,3,5997.3299999999999,1,2,3,123,Almost Lost Customers,1
15933,186,4,4443.3796000000002,2,2,3,223,Potential Loyal Customers,1
15934,181,8,5665.8881999999994,2,3,3,233,Potential Loyal Customers,1
15935,222,2,1750.98,2,1,2,212,New Customers,1
15936,170,3,128.97,2,2,2,222,Potential Loyal Customers,1
15937,279,2,78.97999999999999,3,1,2,312,New Customers,1
15938,66,1,29.989999999999998,1,1,1,111,Lost Customers,1
15939,336,2,39.980000000000004,3,1,1,311,New Customers,1
15940,389,3,2487.3299999999999,3,2,3,323,Potential Loyal Customers,1
15941,125,5,113.96000000000001,2,3,2,232,Loyal Customers,1
15942,46,4,4500.8225000000002,1,2,3,123,Almost Lost Customers,1
15943,323,2,7.2800000000000002,3,1,1,311,New Customers,1
15944,217,1,69.989999999999995,2,1,1,211,New Customers,1
15945,317,4,67.460000000000008,3,2,1,321,New Customers,1
15946,97,12,275.5,1,3,2,132,Almost Lost Customers,1
15947,162,3,69.969999999999999,2,2,1,221,New Customers,1
15948,277,4,2433.04,3,2,3,323,Potential Loyal Customers,1
15949,899,1,3578.27,3,1,3,313,Big Spenders,0
15950,250,3,5895.2399999999998,3,2,3,323,Potential Loyal Customers,1
15951,161,4,119.96000000000001,2,2,2,222,Potential Loyal Customers,1
15952,368,3,3478.7774999999997,3,2,3,323,Potential Loyal Customers,1
15953,215,3,1804.9175,2,2,2,222,Potential Loyal Customers,1
15954,161,3,78.480000000000004,2,2,2,222,Potential Loyal Customers,1
15955,36,1,1700.99,1,1,2,112,Lost Customers,1
15956,238,1,69.989999999999995,3,1,1,311,New Customers,1
15957,44,6,3357.4081999999999,1,3,3,133,Almost Lost Customers,1
15958,376,3,4355.71,3,2,3,323,Potential Loyal Customers,1
15959,137,2,1155.48,2,1,2,212,New Customers,1
15960,360,3,31.27,3,2,1,321,New Customers,1
15961,290,1,21.98,3,1,1,311,New Customers,1
15962,113,3,4659.9025000000001,2,2,3,223,Potential Loyal Customers,1
15963,236,2,7.2800000000000002,3,1,1,311,New Customers,1
15964,285,2,27.279999999999998,3,1,1,311,New Customers,1
15965,44,1,4.9900000000000002,1,1,1,111,Lost Customers,1
15966,270,3,2447.0500000000002,3,2,3,323,Potential Loyal Customers,1
15967,56,5,3218.5581999999999,1,3,3,133,Almost Lost Customers,1
15968,52,5,77.25,1,3,2,132,Almost Lost Customers,1
15969,12,5,231.96000000000001,1,3,2,132,Almost Lost Customers,1
15970,140,3,1147.77,2,2,2,222,Potential Loyal Customers,1
15971,238,1,9.9900000000000002,3,1,1,311,New Customers,1
15972,44,6,3095.0381999999995,1,3,3,133,Almost Lost Customers,1
15973,121,5,128.94999999999999,2,3,2,232,Loyal Customers,1
15974,223,5,153.94999999999999,2,3,2,232,Loyal Customers,1
15975,342,3,1357.97,3,2,2,322,Potential Loyal Customers,1
15976,180,3,36.269999999999996,2,2,1,221,New Customers,1
15977,48,5,1178.45,1,3,2,132,Almost Lost Customers,1
15978,292,2,59.980000000000004,3,1,1,311,New Customers,1
15979,101,2,32.280000000000001,1,1,1,111,Lost Customers,1
15980,254,2,23.779999999999998,3,1,1,311,New Customers,1
15981,18,4,194.98000000000002,1,2,2,122,Almost Lost Customers,1
15982,346,2,78.97999999999999,3,1,2,312,New Customers,1
15983,214,3,3001.0425,2,2,3,223,Potential Loyal Customers,1
15984,219,4,3377.3974999999996,2,2,3,223,Potential Loyal Customers,1
15985,180,3,5933.2600000000002,2,2,3,223,Potential Loyal Customers,1
15986,337,5,585.94000000000005,3,3,2,332,Potential Loyal Customers,1
15987,260,1,21.489999999999998,3,1,1,311,New Customers,1
15988,305,1,4.9900000000000002,3,1,1,311,New Customers,1
15989,365,1,28.989999999999998,3,1,1,311,New Customers,1
15990,261,3,96.460000000000008,3,2,2,322,Potential Loyal Customers,1
15991,297,2,4698.7600000000002,3,1,3,313,Big Spenders,0
15992,75,3,134.97999999999999,1,2,2,122,Almost Lost Customers,1
15993,258,4,5913.2399999999998,3,2,3,323,Potential Loyal Customers,1
15994,26,2,33.979999999999997,1,1,1,111,Lost Customers,1
15995,173,1,21.98,2,1,1,211,New Customers,1
15996,213,3,2155.9175,2,2,3,223,Potential Loyal Customers,1
15997,106,3,68.969999999999999,1,2,1,121,Lost Customers,1
15998,27,3,84.469999999999999,1,2,2,122,Almost Lost Customers,1
15999,143,7,6901.3824999999997,2,3,3,233,Potential Loyal Customers,1
16000,341,1,69.989999999999995,3,1,1,311,New Customers,1
16001,98,2,1155.48,1,1,2,112,Lost Customers,1
16002,141,3,1775.47,2,2,2,222,Potential Loyal Customers,1
16003,111,7,6799.4281999999994,2,3,3,233,Potential Loyal Customers,1
16004,359,2,4514.7695999999996,3,1,3,313,Big Spenders,0
16005,23,2,39.980000000000004,1,1,1,111,Lost Customers,1
16006,204,5,5946.1999999999998,2,3,3,233,Potential Loyal Customers,1
16007,303,3,1785.97,3,2,2,322,Potential Loyal Customers,1
16008,111,2,33.979999999999997,2,1,1,211,New Customers,1
16009,297,1,69.989999999999995,3,1,1,311,New Customers,1
16010,74,3,4376.3995999999997,1,2,3,123,Almost Lost Customers,1
16011,43,2,37.979999999999997,1,1,1,111,Lost Customers,1
16012,32,3,5933.2600000000002,1,2,3,123,Almost Lost Customers,1
16013,302,2,7.2800000000000002,3,1,1,311,New Customers,1
16014,335,3,31.27,3,2,1,321,New Customers,1
16015,304,3,154.97999999999999,3,2,2,322,Potential Loyal Customers,1
16016,125,5,5948.2399999999998,2,3,3,233,Potential Loyal Customers,1
16017,96,4,3941.5324999999998,1,2,3,123,Almost Lost Customers,1
16018,980,1,3578.27,3,1,3,313,Big Spenders,0
16019,86,6,225.44,1,3,2,132,Almost Lost Customers,1
16020,72,2,94.47999999999999,1,1,2,112,Lost Customers,1
16021,35,3,63.969999999999999,1,2,1,121,Lost Customers,1
16022,213,2,4144.3400000000001,2,1,3,213,New Customers,1
16023,165,5,3145.2599999999998,2,3,3,233,Potential Loyal Customers,1
16024,42,3,563.76999999999998,1,2,2,122,Almost Lost Customers,1
16025,75,2,75.969999999999999,1,1,2,112,Lost Customers,1
16026,174,2,603.49000000000001,2,1,2,212,New Customers,1
16027,94,3,91.969999999999999,1,2,2,122,Almost Lost Customers,1
16028,184,2,119.97999999999999,2,1,2,212,New Customers,1
16029,371,1,539.99000000000001,3,1,2,312,New Customers,1
16030,102,1,32.600000000000001,1,1,1,111,Lost Customers,1
16031,310,2,7.2800000000000002,3,1,1,311,New Customers,1
16032,245,2,39.980000000000004,3,1,1,311,New Customers,1
16033,231,4,3379.9074999999998,3,2,3,323,Potential Loyal Customers,1
16034,83,4,38.25,1,2,1,121,Lost Customers,1
16035,299,1,4.9900000000000002,3,1,1,311,New Customers,1
16036,153,2,12.98,2,1,1,211,New Customers,1
16037,252,1,539.99000000000001,3,1,2,312,New Customers,1
16038,247,6,144.75999999999999,3,3,2,332,Potential Loyal Customers,1
16039,218,3,15.23,2,2,1,221,New Customers,1
16040,72,3,4399.0781999999999,1,2,3,123,Almost Lost Customers,1
16041,347,2,27.279999999999998,3,1,1,311,New Customers,1
16042,124,5,4502.1382000000003,2,3,3,233,Potential Loyal Customers,1
16043,282,2,56.969999999999999,3,1,1,311,New Customers,1
16044,175,5,97.450000000000003,2,3,2,232,Loyal Customers,1
16045,342,4,123.96000000000001,3,2,2,322,Potential Loyal Customers,1
16046,241,4,588.96000000000004,3,2,2,322,Potential Loyal Customers,1
16047,305,3,2473.0500000000002,3,2,3,323,Potential Loyal Customers,1
16048,90,3,86.960000000000008,1,2,2,122,Almost Lost Customers,1
16049,144,6,66.25,2,3,1,231,Small Spenders,1
16050,30,4,128.47,1,2,2,122,Almost Lost Customers,1
16051,381,4,2407.04,3,2,3,323,Potential Loyal Customers,1
16052,189,3,87.769999999999996,2,2,2,222,Potential Loyal Customers,1
16053,128,3,49.969999999999999,2,2,1,221,New Customers,1
16054,344,2,56.969999999999999,3,1,1,311,New Customers,1
16055,342,3,3282.8299999999999,3,2,3,323,Potential Loyal Customers,1
16056,119,2,901.35000000000002,2,1,2,212,New Customers,1
16057,243,3,23.969999999999999,3,2,1,321,New Customers,1
16058,320,5,4186.2299999999996,3,3,3,333,Best Customers,1
16059,210,3,64.969999999999999,2,2,1,221,New Customers,1
16060,242,2,2983.3400000000001,3,1,3,313,Big Spenders,0
16061,293,3,1228.8299999999999,3,2,2,322,Potential Loyal Customers,1
16062,152,1,4.9900000000000002,2,1,1,211,New Customers,1
16063,85,2,39.980000000000004,1,1,1,111,Lost Customers,1
16064,322,1,69.989999999999995,3,1,1,311,New Customers,1
16065,70,2,39.980000000000004,1,1,1,111,Lost Customers,1
16066,257,2,12.98,3,1,1,311,New Customers,1
16067,81,5,102.25,1,3,2,132,Almost Lost Customers,1
16068,181,3,2781.5425,2,2,3,223,Potential Loyal Customers,1
16069,293,3,147.47999999999999,3,2,2,322,Potential Loyal Customers,1
16070,271,3,579.97000000000003,3,2,2,322,Potential Loyal Customers,1
16071,212,4,4158.3199999999997,2,2,3,223,Potential Loyal Customers,1
16072,296,2,78.97999999999999,3,1,2,312,New Customers,1
16073,70,14,13269.27,1,3,3,133,Almost Lost Customers,1
16074,75,5,5393.3099999999995,1,3,3,133,Almost Lost Customers,1
16075,34,3,100.09,1,2,2,122,Almost Lost Customers,1
16076,177,5,49.900000000000006,2,3,1,231,Small Spenders,1
16077,47,5,167.25999999999999,1,3,2,132,Almost Lost Customers,1
16078,302,4,600.46000000000004,3,2,2,322,Potential Loyal Customers,1
16079,30,2,26.969999999999999,1,1,1,111,Lost Customers,1
16080,115,3,49.969999999999999,2,2,1,221,New Customers,1
16081,183,5,5946.1999999999998,2,3,3,233,Potential Loyal Customers,1
16082,249,2,6021.6199999999999,3,1,3,313,Big Spenders,0
16083,85,3,38.920000000000002,1,2,1,121,Lost Customers,1
16084,78,3,42.280000000000001,1,2,1,121,Lost Customers,1
16085,321,2,2419.0599999999999,3,1,3,313,Big Spenders,0
16086,354,3,89.969999999999999,3,2,2,322,Potential Loyal Customers,1
16087,314,4,6035.5999999999995,3,2,3,323,Potential Loyal Customers,1
16088,105,1,49.990000000000002,1,1,1,111,Lost Customers,1
16089,295,2,27.279999999999998,3,1,1,311,New Customers,1
16090,37,3,36.269999999999996,1,2,1,121,Lost Customers,1
16091,156,4,132.26999999999998,2,2,2,222,Potential Loyal Customers,1
16092,242,2,2393.0599999999999,3,1,3,313,Big Spenders,0
16093,326,1,4.9900000000000002,3,1,1,311,New Customers,1
16094,182,2,777.34000000000003,2,1,2,212,New Customers,1
16095,217,2,59.980000000000004,2,1,1,211,New Customers,1
16096,113,10,7223.3399999999992,2,3,3,233,Potential Loyal Customers,1
16097,359,2,30.969999999999999,3,1,1,311,New Customers,1
16098,223,3,2155.9175,2,2,3,223,Potential Loyal Customers,1
16099,331,6,191.95000000000002,3,3,2,332,Potential Loyal Customers,1
16100,176,11,251.19999999999999,2,3,2,232,Loyal Customers,1
16101,146,2,7.2800000000000002,2,1,1,211,New Customers,1
16102,62,2,39.980000000000004,1,1,1,111,Lost Customers,1
16103,17,6,117.94,1,3,2,132,Almost Lost Customers,1
16104,158,3,49.969999999999999,2,2,1,221,New Customers,1
16105,76,2,57.980000000000004,1,1,1,111,Lost Customers,1
16106,146,1,24.989999999999998,2,1,1,211,New Customers,1
16107,83,4,109.97,1,2,2,122,Almost Lost Customers,1
16108,261,2,152.59999999999999,3,1,2,312,New Customers,1
16109,50,4,2360.9499999999998,1,2,3,123,Almost Lost Customers,1
16110,305,2,1155.48,3,1,2,312,New Customers,1
16111,239,2,39.980000000000004,3,1,1,311,New Customers,1
16112,175,1,24.989999999999998,2,1,1,211,New Customers,1
16113,33,3,1386.48,1,2,2,122,Almost Lost Customers,1
16114,224,4,4562.0324999999993,2,2,3,223,Potential Loyal Customers,1
16115,255,3,59.469999999999999,3,2,1,321,New Customers,1
16116,76,3,3226.8996000000002,1,2,3,123,Almost Lost Customers,1
16117,61,3,23.969999999999999,1,2,1,121,Lost Customers,1
16118,347,3,14.23,3,2,1,321,New Customers,1
16119,380,4,600.46000000000004,3,2,2,322,Potential Loyal Customers,1
16120,240,3,3337.0425,3,2,3,323,Potential Loyal Customers,1
16121,100,3,68.969999999999999,1,2,1,121,Lost Customers,1
16122,174,2,2120.9274999999998,2,1,3,213,New Customers,1
16123,89,4,78.959999999999994,1,2,2,122,Almost Lost Customers,1
16124,109,7,104.42,2,3,2,232,Loyal Customers,1
16125,72,4,61.450000000000003,1,2,1,121,Lost Customers,1
16126,319,4,2760.4074999999998,3,2,3,323,Potential Loyal Customers,1
16127,130,1,539.99000000000001,2,1,2,212,New Customers,1
16128,217,5,6060.5,2,3,3,233,Potential Loyal Customers,1
16129,75,5,72.859999999999999,1,3,2,132,Almost Lost Customers,1
16130,272,3,1179.47,3,2,2,322,Potential Loyal Customers,1
16131,85,3,2736.4175,1,2,3,123,Almost Lost Customers,1
16132,165,3,1854.5781999999999,2,2,2,222,Potential Loyal Customers,1
16133,89,3,60.960000000000001,1,2,1,121,Lost Customers,1
16134,272,3,4498.5324999999993,3,2,3,323,Potential Loyal Customers,1
16135,48,1,1700.99,1,1,2,112,Lost Customers,1
16136,360,2,2419.0599999999999,3,1,3,313,Big Spenders,0
16137,39,3,68.969999999999999,1,2,1,121,Lost Customers,1
16138,35,3,2351.9599999999996,1,2,3,123,Almost Lost Customers,1
